Timestamp,Intensity (kPa),Hooray Cycle #
2025-01-13 10:00:55.597756,5.7,12
2025-01-13 10:00:55.702809,3.66,12
2025-01-13 10:00:55.807417,14.47,12
2025-01-13 10:00:55.908247,1.42,13
2025-01-13 10:00:56.013544,13.23,13
2025-01-13 10:00:56.119491,9.97,14
2025-01-13 10:00:56.225175,13.22,14
2025-01-13 10:00:56.330881,13.11,15
2025-01-13 10:00:56.436831,14.36,16
2025-01-13 10:00:56.542778,9.31,17
2025-01-13 10:00:56.648363,0.23,17
2025-01-13 10:00:56.753812,8.56,17
2025-01-13 10:00:56.859411,2.02,17
2025-01-13 10:00:56.961326,11.39,17
2025-01-13 10:00:57.067059,1.99,18
2025-01-13 10:00:57.171943,13.87,18
2025-01-13 10:00:57.277931,10.23,19
2025-01-13 10:00:57.383974,4.97,20
2025-01-13 10:00:57.489527,3.56,20
2025-01-13 10:00:57.595135,4.24,20
2025-01-13 10:00:57.700783,0.45,20
2025-01-13 10:00:57.803782,14.19,20
2025-01-13 10:00:57.909530,0.42,21
2025-01-13 10:00:58.014671,14.42,21
2025-01-13 10:00:58.120065,12.65,22
2025-01-13 10:00:58.224222,10.47,23
2025-01-13 10:00:58.329881,0.86,24
2025-01-13 10:00:58.435410,14.02,24
2025-01-13 10:00:58.537314,13.8,25
2025-01-13 10:00:58.643150,13.69,26
2025-01-13 10:00:58.700044,13.71,26
2025-01-13 10:00:58.809267,6.25,26
2025-01-13 10:01:21.390535,6.06,0
2025-01-13 10:01:21.838940,5.65,0
2025-01-13 10:01:21.942164,1.06,0
2025-01-13 10:01:22.047122,4.62,0
2025-01-13 10:01:22.152707,4.36,0
2025-01-13 10:01:22.255672,5.11,0
2025-01-13 10:01:22.361479,9.09,0
2025-01-13 10:01:22.466336,11.69,0
2025-01-13 10:01:22.572852,1.38,1
2025-01-13 10:01:22.678470,13.95,1
2025-01-13 10:01:22.784408,3.43,2
2025-01-13 10:01:22.890056,12.46,2
2025-01-13 10:01:22.996001,4.36,3
2025-01-13 10:01:23.101525,10.73,3
2025-01-13 10:01:23.205324,5.66,4
2025-01-13 10:01:23.310749,11.41,4
2025-01-13 10:01:23.422275,9.57,5
2025-01-13 10:01:23.529543,7.02,5
2025-01-13 10:01:23.635090,6.9,5
2025-01-13 10:01:23.739027,4.8,5
2025-01-13 10:01:23.844510,3.9,5
2025-01-13 10:01:23.949943,12.57,5
2025-01-13 10:01:24.059823,6.64,6
2025-01-13 10:01:24.165612,11.68,6
2025-01-13 10:01:24.271586,8.84,7
2025-01-13 10:01:24.376511,2.51,7
2025-01-13 10:01:24.481413,14.84,7
2025-01-13 10:01:24.587606,6.32,8
2025-01-13 10:01:24.693247,6.6,8
2025-01-13 10:01:24.798847,1.5,8
2025-01-13 10:01:24.904632,6.26,8
2025-01-13 10:01:25.010253,13.82,8
2025-01-13 10:01:25.116025,10.07,9
2025-01-13 10:01:25.221788,7.43,10
2025-01-13 10:01:25.322468,7.57,10
2025-01-13 10:01:25.428057,7.88,10
2025-01-13 10:01:25.533675,9.07,10
2025-01-13 10:01:25.639262,6.23,10
2025-01-13 10:01:25.744833,14.86,10
2025-01-13 10:01:25.850699,10.49,11
2025-01-13 10:01:25.956821,11.05,12
2025-01-13 10:01:26.062673,3.14,13
2025-01-13 10:01:26.168175,0.98,13
2025-01-13 10:01:26.271593,13.37,13
2025-01-13 10:01:26.372495,0.87,14
2025-01-13 10:01:26.480353,2.04,14
2025-01-13 10:01:26.585875,14.47,14
2025-01-13 10:01:26.689360,1.14,15
2025-01-13 10:01:26.795064,10.04,15
2025-01-13 10:01:26.901018,4.15,16
2025-01-13 10:01:27.006559,1.63,16
2025-01-13 10:01:27.112205,3.65,16
2025-01-13 10:01:27.217870,9.67,16
2025-01-13 10:01:27.323649,8.83,16
2025-01-13 10:01:27.425794,13.07,16
2025-01-13 10:01:27.531663,9.54,17
2025-01-13 10:01:27.637190,13.23,17
2025-01-13 10:01:27.739215,5.01,18
2025-01-13 10:01:27.847086,5.3,18
2025-01-13 10:01:27.984180,9.12,18
2025-01-13 10:01:28.089762,6.22,18
2025-01-13 10:01:28.195404,10.65,18
2025-01-13 10:01:28.301039,13.38,19
2025-01-13 10:01:28.406684,1.76,20
2025-01-13 10:01:28.512151,13.03,20
2025-01-13 10:01:28.618146,13.1,21
2025-01-13 10:01:28.723978,5.92,22
2025-01-13 10:01:28.829583,5.82,22
2025-01-13 10:01:28.935099,14.15,22
2025-01-13 10:01:29.051424,3.73,23
2025-01-13 10:01:29.155106,6.73,23
2025-01-13 10:01:29.260732,2.93,23
2025-01-13 10:01:29.366207,4.17,23
2025-01-13 10:01:29.483734,13.36,23
2025-01-13 10:01:29.622125,9.76,24
2025-01-13 10:01:29.729147,11.47,24
2025-01-13 10:01:29.834912,2.79,25
2025-01-13 10:01:29.956087,12.81,25
2025-01-13 10:01:30.061916,4.79,26
2025-01-13 10:01:30.167539,12.68,26
2025-01-13 10:01:30.273442,5.84,27
2025-01-13 10:01:30.379276,10.07,27
2025-01-13 10:01:30.485142,13.28,28
2025-01-13 10:01:30.590979,6.24,29
2025-01-13 10:01:30.696661,8.85,29
2025-01-13 10:01:30.799621,5.85,29
2025-01-13 10:01:30.905237,13.19,29
2025-01-13 10:01:31.011141,1.57,30
2025-01-13 10:01:31.116790,12.3,30
2025-01-13 10:01:31.222733,1.71,31
2025-01-13 10:01:31.350833,6.91,31
2025-01-13 10:01:31.454637,3.58,31
2025-01-13 10:01:31.556175,13.36,31
2025-01-13 10:01:31.661955,4.1,32
2025-01-13 10:01:31.766226,7.51,32
2025-01-13 10:01:31.867919,12.4,32
2025-01-13 10:01:31.973813,10.28,33
2025-01-13 10:01:32.079470,14.55,34
2025-01-13 10:01:32.196879,8.67,35
2025-01-13 10:01:32.311131,12.34,35
2025-01-13 10:01:32.435281,3.11,36
2025-01-13 10:01:32.540153,6.56,36
2025-01-13 10:01:32.676262,9.46,36
2025-01-13 10:01:32.793381,5.15,36
2025-01-13 10:01:32.898827,2.64,36
2025-01-13 10:01:33.035613,10.35,36
2025-01-13 10:01:33.141327,8.57,37
2025-01-13 10:01:33.245396,13.89,37
2025-01-13 10:01:33.352528,13.32,38
2025-01-13 10:01:33.470405,9.27,39
2025-01-13 10:01:33.592110,5.4,39
2025-01-13 10:01:33.697602,8.74,39
2025-01-13 10:01:33.803841,9.33,39
2025-01-13 10:01:34.021373,0.14,39
2025-01-13 10:01:34.127011,9.45,39
2025-01-13 10:01:34.227744,11.88,39
2025-01-13 10:01:34.329023,9.18,40
2025-01-13 10:01:34.434964,8.84,40
2025-01-13 10:01:34.541465,14.44,40
2025-01-13 10:01:34.647052,10.01,41
2025-01-13 10:01:34.763319,7.56,42
2025-01-13 10:01:34.870559,13.43,42
2025-01-13 10:01:34.975416,12.69,43
2025-01-13 10:01:35.082383,6.38,44
2025-01-13 10:01:35.188067,12.19,44
2025-01-13 10:01:35.289401,13.91,45
2025-01-13 10:01:35.396187,1.8,46
2025-01-13 10:01:35.501177,0.12,46
2025-01-13 10:01:35.609615,3.56,46
2025-01-13 10:01:35.724068,8.54,46
2025-01-13 10:01:35.830093,5.67,46
2025-01-13 10:02:37.455131,3.07,0
2025-01-13 10:02:37.726528,3.12,0
2025-01-13 10:02:37.729605,3.02,0
2025-01-13 10:02:37.770292,3.07,0
2025-01-13 10:02:37.843944,3.02,0
2025-01-13 10:02:37.944496,2.97,0
2025-01-13 10:02:38.044157,3.02,0
2025-01-13 10:02:38.143909,3.12,0
2025-01-13 10:02:38.244610,3.07,0
2025-01-13 10:02:38.344351,3.12,0
2025-01-13 10:02:38.444080,3.07,0
2025-01-13 10:02:38.543793,3.17,0
2025-01-13 10:02:38.644521,3.12,0
2025-01-13 10:02:38.744299,2.97,0
2025-01-13 10:02:38.843987,3.07,0
2025-01-13 10:02:38.943730,3.02,0
2025-01-13 10:02:39.044408,3.02,0
2025-01-13 10:02:39.144206,3.12,0
2025-01-13 10:02:39.243885,3.12,0
2025-01-13 10:02:39.344686,3.12,0
2025-01-13 10:02:39.444352,3.02,0
2025-01-13 10:02:39.544073,3.12,0
2025-01-13 10:02:39.643764,3.12,0
2025-01-13 10:02:39.744602,3.07,0
2025-01-13 10:02:39.844290,3.07,0
2025-01-13 10:02:39.944052,3.07,0
2025-01-13 10:02:40.043745,3.07,0
2025-01-13 10:02:40.144471,3.12,0
2025-01-13 10:02:40.244164,3.12,0
2025-01-13 10:02:40.343925,3.12,0
2025-01-13 10:02:40.444717,3.07,0
2025-01-13 10:02:40.544450,3.12,0
2025-01-13 10:02:40.644165,3.12,0
2025-01-13 10:02:40.743850,3.12,0
2025-01-13 10:02:40.844621,3.12,0
2025-01-13 10:02:40.944331,3.07,0
2025-01-13 10:02:41.044078,3.12,0
2025-01-13 10:02:41.143795,3.12,0
2025-01-13 10:02:41.244556,3.23,0
2025-01-13 10:02:41.344316,3.17,0
2025-01-13 10:02:41.444008,3.17,0
2025-01-13 10:02:41.544726,3.12,0
2025-01-13 10:02:41.645465,3.17,0
2025-01-13 10:02:41.745167,3.17,0
2025-01-13 10:02:41.844895,3.12,0
2025-01-13 10:02:41.945679,3.17,0
2025-01-13 10:02:42.045401,3.07,0
2025-01-13 10:02:42.145065,3.17,0
2025-01-13 10:02:42.244857,3.12,0
2025-01-13 10:02:42.345526,3.28,0
2025-01-13 10:02:42.445267,3.12,0
2025-01-13 10:02:42.545028,3.17,0
2025-01-13 10:02:42.644783,3.12,0
2025-01-13 10:02:42.745464,3.12,0
2025-01-13 10:02:42.845177,3.12,0
2025-01-13 10:02:42.944903,3.17,0
2025-01-13 10:02:43.045705,3.12,0
2025-01-13 10:02:43.145389,3.12,0
2025-01-13 10:02:43.245114,3.23,0
2025-01-13 10:02:43.344859,3.17,0
2025-01-13 10:02:43.445572,3.17,0
2025-01-13 10:02:43.545308,3.23,0
2025-01-13 10:02:43.645094,3.12,0
2025-01-13 10:02:43.744779,3.23,0
2025-01-13 10:02:43.845528,3.12,0
2025-01-13 10:02:43.945260,3.28,0
2025-01-13 10:02:44.044922,3.23,0
2025-01-13 10:02:44.147074,3.23,0
2025-01-13 10:02:44.245388,3.17,0
2025-01-13 10:02:44.345109,3.23,0
2025-01-13 10:02:44.444837,3.28,0
2025-01-13 10:02:44.545630,3.12,0
2025-01-13 10:02:44.645385,3.17,0
2025-01-13 10:02:44.744991,3.23,0
2025-01-13 10:02:44.844732,3.28,0
2025-01-13 10:02:44.945532,3.17,0
2025-01-13 10:02:45.045210,3.28,0
2025-01-13 10:02:45.144930,3.28,0
2025-01-13 10:02:45.245675,3.17,0
2025-01-13 10:02:45.346411,3.17,0
2025-01-13 10:02:45.446163,3.23,0
2025-01-13 10:02:45.545909,3.28,0
2025-01-13 10:02:45.646629,3.23,0
2025-01-13 10:02:45.746363,3.17,0
2025-01-13 10:02:45.846064,3.23,0
2025-01-13 10:02:45.945828,3.23,0
2025-01-13 10:02:46.046639,3.12,0
2025-01-13 10:02:46.146273,3.23,0
2025-01-13 10:02:46.245961,3.17,0
2025-01-13 10:02:46.345679,3.23,0
2025-01-13 10:02:46.446432,3.17,0
2025-01-13 10:02:46.546167,3.23,0
2025-01-13 10:02:46.645934,3.17,0
2025-01-13 10:02:46.746671,3.28,0
2025-01-13 10:02:46.846495,3.17,0
2025-01-13 10:02:46.946200,3.17,0
2025-01-13 10:02:47.045828,3.23,0
2025-01-13 10:02:47.146563,3.17,0
2025-01-13 10:02:47.246341,3.28,0
2025-01-13 10:02:47.346068,3.23,0
2025-01-13 10:02:47.445794,3.28,0
2025-01-13 10:02:47.546463,3.23,0
2025-01-13 10:02:47.646227,3.28,0
2025-01-13 10:02:47.745942,3.28,0
2025-01-13 10:02:47.846659,3.23,0
2025-01-13 10:02:47.946369,3.28,0
2025-01-13 10:02:48.046138,3.38,0
2025-01-13 10:02:48.145906,3.28,0
2025-01-13 10:02:48.246620,3.23,0
2025-01-13 10:02:48.346379,3.33,0
2025-01-13 10:02:48.446084,3.23,0
2025-01-13 10:02:48.545761,3.38,0
2025-01-13 10:02:48.646834,3.28,0
2025-01-13 10:02:48.746231,3.28,0
2025-01-13 10:02:48.845955,3.28,0
2025-01-13 10:02:48.946667,3.23,0
2025-01-13 10:02:49.047434,3.28,0
2025-01-13 10:02:49.147178,3.33,0
2025-01-13 10:02:49.246825,3.23,0
2025-01-13 10:02:49.347575,3.28,0
2025-01-13 10:02:49.447386,3.33,0
2025-01-13 10:02:49.547057,3.28,0
2025-01-13 10:02:49.646831,3.33,0
2025-01-13 10:02:49.747569,3.33,0
2025-01-13 10:02:49.847309,3.28,0
2025-01-13 10:02:49.947054,3.28,0
2025-01-13 10:02:50.046798,3.28,0
2025-01-13 10:02:50.147475,3.33,0
2025-01-13 10:02:50.247230,3.38,0
2025-01-13 10:02:50.346897,3.38,0
2025-01-13 10:02:50.447710,3.33,0
2025-01-13 10:02:50.547397,3.33,0
2025-01-13 10:02:50.647109,3.23,0
2025-01-13 10:02:50.746830,3.38,0
2025-01-13 10:02:50.847586,3.23,0
2025-01-13 10:02:50.948394,3.33,0
2025-01-13 10:02:51.047026,3.33,0
2025-01-13 10:02:51.146771,3.23,0
2025-01-13 10:02:51.247528,3.38,0
2025-01-13 10:02:51.347228,3.23,0
2025-01-13 10:02:51.446946,3.28,0
2025-01-13 10:02:51.547705,3.23,0
2025-01-13 10:02:51.647436,3.33,0
2025-01-13 10:02:51.747120,3.28,0
2025-01-13 10:02:51.846863,3.43,0
2025-01-13 10:02:51.947696,3.38,0
2025-01-13 10:02:52.047363,3.33,0
2025-01-13 10:02:52.147031,3.23,0
2025-01-13 10:02:52.246847,3.23,0
2025-01-13 10:02:52.347567,3.38,0
2025-01-13 10:02:52.447233,3.38,0
2025-01-13 10:02:52.546948,3.38,0
2025-01-13 10:02:52.647663,3.43,0
2025-01-13 10:02:52.748385,3.33,0
2025-01-13 10:02:52.848171,3.38,0
2025-01-13 10:02:52.947833,3.28,0
2025-01-13 10:02:53.048632,3.43,0
2025-01-13 10:02:53.148360,3.28,0
2025-01-13 10:02:53.248066,3.33,0
2025-01-13 10:02:53.347744,3.43,0
2025-01-13 10:02:53.448537,3.33,0
2025-01-13 10:02:53.548302,3.33,0
2025-01-13 10:02:53.648036,3.43,0
2025-01-13 10:02:53.747777,3.38,0
2025-01-13 10:02:53.848485,3.43,0
2025-01-13 10:02:53.948228,3.49,0
2025-01-13 10:02:54.047975,3.23,0
2025-01-13 10:02:54.148711,3.38,0
2025-01-13 10:02:54.248414,3.28,0
2025-01-13 10:02:54.348136,3.38,0
2025-01-13 10:02:54.447893,3.38,0
2025-01-13 10:02:54.548633,3.28,0
2025-01-13 10:02:54.648309,3.38,0
2025-01-13 10:02:54.748036,3.33,0
2025-01-13 10:02:54.847776,3.33,0
2025-01-13 10:02:54.948541,3.43,0
2025-01-13 10:02:55.048386,3.43,0
2025-01-13 10:02:55.150419,3.43,0
2025-01-13 10:02:55.248688,3.49,0
2025-01-13 10:02:55.348449,3.38,0
2025-01-13 10:02:55.448175,3.49,0
2025-01-13 10:02:55.547890,3.54,0
2025-01-13 10:02:55.648624,3.43,0
2025-01-13 10:02:55.748365,3.38,0
2025-01-13 10:02:55.848029,3.33,0
2025-01-13 10:02:55.947808,3.49,0
2025-01-13 10:02:56.048544,3.38,0
2025-01-13 10:02:56.148223,3.38,0
2025-01-13 10:02:56.248063,3.49,0
2025-01-13 10:02:56.348739,3.43,0
2025-01-13 10:02:56.449549,3.43,0
2025-01-13 10:02:56.549236,3.49,0
2025-01-13 10:02:56.648874,3.49,0
2025-01-13 10:02:56.749621,3.43,0
2025-01-13 10:02:56.849362,3.38,0
2025-01-13 10:02:56.949167,3.33,0
2025-01-13 10:02:57.048876,3.43,0
2025-01-13 10:02:57.149594,3.38,0
2025-01-13 10:02:57.249283,3.38,0
2025-01-13 10:02:57.349000,-0.88,0
2025-01-13 10:02:57.448761,-0.88,0
2025-01-13 10:02:57.549490,-0.83,0
2025-01-13 10:02:57.649222,-0.88,0
2025-01-13 10:02:57.748964,-0.78,0
2025-01-13 10:02:57.849713,-0.83,0
2025-01-13 10:02:57.949512,-0.83,0
2025-01-13 10:02:58.049171,-0.83,0
2025-01-13 10:02:58.148937,-0.88,0
2025-01-13 10:02:58.249658,-1.09,0
2025-01-13 10:02:58.349361,-0.88,0
2025-01-13 10:02:58.449107,-0.83,0
2025-01-13 10:02:58.548814,-0.83,0
2025-01-13 10:02:58.649622,-0.88,0
2025-01-13 10:02:58.749284,-0.78,0
2025-01-13 10:02:58.849009,-0.88,0
2025-01-13 10:02:58.949734,-1.09,0
2025-01-13 10:02:59.050502,-1.14,0
2025-01-13 10:02:59.150237,-0.94,0
2025-01-13 10:02:59.249937,-0.88,0
2025-01-13 10:02:59.350638,-0.68,0
2025-01-13 10:02:59.450414,-0.78,0
2025-01-13 10:02:59.550137,-0.88,0
2025-01-13 10:02:59.649824,-0.83,0
2025-01-13 10:02:59.750614,-0.88,0
2025-01-13 10:02:59.850312,-0.83,0
2025-01-13 10:02:59.950069,-0.88,0
2025-01-13 10:03:00.049781,-0.78,0
2025-01-13 10:03:00.150527,-0.88,0
2025-01-13 10:03:00.250233,-0.83,0
2025-01-13 10:03:00.350003,-0.88,0
2025-01-13 10:03:00.450757,-0.99,0
2025-01-13 10:03:00.550445,-0.88,0
2025-01-13 10:03:00.650154,-0.88,0
2025-01-13 10:03:00.749836,-0.78,0
2025-01-13 10:03:00.850616,-0.99,0
2025-01-13 10:03:00.950353,-0.83,0
2025-01-13 10:03:01.050073,-0.99,0
2025-01-13 10:03:01.149862,-0.88,0
2025-01-13 10:03:01.250546,-0.83,0
2025-01-13 10:03:01.350243,-0.78,0
2025-01-13 10:03:01.450040,-0.83,0
2025-01-13 10:03:01.550711,-0.73,0
2025-01-13 10:03:01.651469,-0.83,0
2025-01-13 10:03:01.751151,-0.88,0
2025-01-13 10:03:01.850963,-0.94,0
2025-01-13 10:03:01.951634,-0.83,0
2025-01-13 10:03:02.051368,-0.83,0
2025-01-13 10:03:02.151102,-0.88,0
2025-01-13 10:03:02.250875,-0.94,0
2025-01-13 10:03:02.351627,-0.99,0
2025-01-13 10:03:02.451390,-0.73,0
2025-01-13 10:03:02.551114,-1.04,0
2025-01-13 10:03:02.650827,-0.78,0
2025-01-13 10:03:02.751560,-0.88,0
2025-01-13 10:03:02.851307,-0.57,0
2025-01-13 10:03:02.951000,-0.83,0
2025-01-13 10:03:03.051758,-0.94,0
2025-01-13 10:03:03.151458,-0.78,0
2025-01-13 10:03:03.251200,-0.78,0
2025-01-13 10:03:03.350912,-0.73,0
2025-01-13 10:03:03.451647,-0.73,0
2025-01-13 10:03:03.551383,-0.83,0
2025-01-13 10:03:03.651082,-0.78,0
2025-01-13 10:03:03.751591,-0.73,0
2025-01-13 10:03:03.851584,-0.88,0
2025-01-13 10:03:03.951307,-0.78,0
2025-01-13 10:03:04.051092,-0.88,0
2025-01-13 10:03:04.150805,-0.88,0
2025-01-13 10:03:04.251509,-0.88,0
2025-01-13 10:03:04.351275,-0.83,0
2025-01-13 10:03:04.450955,-0.78,0
2025-01-13 10:03:04.551680,-0.78,0
2025-01-13 10:03:04.651367,-0.78,0
2025-01-13 10:03:04.751039,-0.62,0
2025-01-13 10:03:04.850810,-0.78,0
2025-01-13 10:03:04.951560,-0.78,0
2025-01-13 10:03:05.051282,-0.88,0
2025-01-13 10:03:05.151063,-0.83,0
2025-01-13 10:03:05.250779,-0.83,0
2025-01-13 10:03:05.351483,-0.78,0
2025-01-13 10:03:05.451210,-0.83,0
2025-01-13 10:03:05.550979,-0.83,0
2025-01-13 10:03:05.654296,-0.78,0
2025-01-13 10:03:05.751468,-0.68,0
2025-01-13 10:03:05.851182,-0.78,0
2025-01-13 10:03:05.950890,-0.73,0
2025-01-13 10:03:06.051670,-0.73,0
2025-01-13 10:03:06.151353,-0.78,0
2025-01-13 10:03:06.251115,-0.73,0
2025-01-13 10:03:06.350887,-0.78,0
2025-01-13 10:03:06.451593,-0.73,0
2025-01-13 10:03:06.551311,-0.68,0
2025-01-13 10:03:06.651025,-0.73,0
2025-01-13 10:03:06.751717,-0.78,0
2025-01-13 10:03:06.852498,-0.68,0
2025-01-13 10:03:06.952262,-0.68,0
2025-01-13 10:03:07.051950,-0.73,0
2025-01-13 10:03:07.152707,-0.68,0
2025-01-13 10:03:07.252429,-0.68,0
2025-01-13 10:03:07.352168,-0.68,0
2025-01-13 10:03:07.451903,-0.62,0
2025-01-13 10:03:07.552635,-0.68,0
2025-01-13 10:03:07.652356,-0.73,0
2025-01-13 10:03:07.752093,-0.62,0
2025-01-13 10:03:07.851817,-0.62,0
2025-01-13 10:03:07.952554,-0.68,0
2025-01-13 10:03:08.052307,-0.73,0
2025-01-13 10:03:08.152005,-0.62,0
2025-01-13 10:03:08.252722,-0.73,0
2025-01-13 10:03:08.352424,-0.68,0
2025-01-13 10:03:08.452196,-0.62,0
2025-01-13 10:03:08.551851,-0.62,0
2025-01-13 10:03:08.652639,-0.73,0
2025-01-13 10:03:08.752312,-0.62,0
2025-01-13 10:03:08.852056,-0.62,0
2025-01-13 10:03:08.951794,-0.88,0
2025-01-13 10:03:09.052608,-0.83,0
2025-01-13 10:03:09.152332,-0.88,0
2025-01-13 10:03:09.252004,-0.83,0
2025-01-13 10:03:09.351701,-0.88,0
2025-01-13 10:03:09.452446,-0.83,0
2025-01-13 10:03:09.552240,-0.78,0
2025-01-13 10:03:09.651948,-0.83,0
2025-01-13 10:03:09.752655,-0.88,0
2025-01-13 10:03:09.852454,-0.83,0
2025-01-13 10:03:09.952205,-0.88,0
2025-01-13 10:03:10.051917,-0.83,0
2025-01-13 10:03:10.152679,-0.83,0
2025-01-13 10:03:10.252412,-0.83,0
2025-01-13 10:03:10.352093,-0.83,0
2025-01-13 10:03:10.451803,-0.83,0
2025-01-13 10:03:10.552557,-0.88,0
2025-01-13 10:03:10.652272,-0.83,0
2025-01-13 10:03:10.751963,-0.83,0
2025-01-13 10:03:10.852706,-0.83,0
2025-01-13 10:03:10.952417,-0.83,0
2025-01-13 10:03:11.052189,-0.83,0
2025-01-13 10:03:11.151919,-0.83,0
2025-01-13 10:03:11.252659,-0.83,0
2025-01-13 10:03:11.352339,-0.83,0
2025-01-13 10:03:11.452113,-0.78,0
2025-01-13 10:03:11.551843,-0.83,0
2025-01-13 10:03:11.652581,-0.83,0
2025-01-13 10:03:11.752393,-0.83,0
2025-01-13 10:03:11.852016,-0.83,0
2025-01-13 10:03:11.952760,-0.78,0
2025-01-13 10:03:12.053507,-0.83,0
2025-01-13 10:03:12.153171,-0.83,0
2025-01-13 10:03:12.253037,-0.83,0
2025-01-13 10:03:12.353645,-0.83,0
2025-01-13 10:03:12.453421,-0.83,0
2025-01-13 10:03:12.553205,-0.83,0
2025-01-13 10:03:12.652814,-0.83,0
2025-01-13 10:03:12.753578,-0.83,0
2025-01-13 10:03:12.853279,-0.83,0
2025-01-13 10:03:12.953055,-0.83,0
2025-01-13 10:03:13.052832,-0.88,0
2025-01-13 10:03:13.153568,-0.83,0
2025-01-13 10:03:13.253222,-0.88,0
2025-01-13 10:03:13.352917,-0.83,0
2025-01-13 10:03:13.453796,-0.83,0
2025-01-13 10:03:13.553512,-0.83,0
2025-01-13 10:03:13.653233,-0.83,0
2025-01-13 10:03:13.752906,-0.83,0
2025-01-13 10:03:13.853599,-0.83,0
2025-01-13 10:03:13.956477,-0.83,0
2025-01-13 10:03:14.053086,-0.83,0
2025-01-13 10:03:14.152846,-0.83,0
2025-01-13 10:03:14.253584,-0.88,0
2025-01-13 10:03:14.353287,-0.83,0
2025-01-13 10:03:14.453113,-0.83,0
2025-01-13 10:03:14.553780,-0.83,0
2025-01-13 10:03:14.654547,-0.83,0
2025-01-13 10:03:14.754253,-0.83,0
2025-01-13 10:03:14.853944,-0.83,0
2025-01-13 10:03:14.954725,-0.83,0
2025-01-13 10:03:15.054402,-0.83,0
2025-01-13 10:03:15.154168,-0.78,0
2025-01-13 10:03:15.253901,-0.83,0
2025-01-13 10:03:15.354649,-0.83,0
2025-01-13 10:03:15.454395,-0.88,0
2025-01-13 10:03:15.554116,-0.83,0
2025-01-13 10:03:15.653832,-0.83,0
2025-01-13 10:03:15.754576,-0.83,0
2025-01-13 10:03:15.854219,-0.83,0
2025-01-13 10:03:15.954043,-0.83,0
2025-01-13 10:03:16.054804,-0.83,0
2025-01-13 10:03:16.154538,-0.83,0
2025-01-13 10:03:16.254195,-0.88,0
2025-01-13 10:03:16.353859,-0.83,0
2025-01-13 10:03:16.454668,-0.83,0
2025-01-13 10:03:16.554407,-0.83,0
2025-01-13 10:03:16.654079,-0.88,0
2025-01-13 10:03:16.753791,-0.83,0
2025-01-13 10:03:16.854532,-0.83,0
2025-01-13 10:03:16.954295,-0.83,0
2025-01-13 10:03:17.054020,-0.88,0
2025-01-13 10:03:17.153750,-0.83,0
2025-01-13 10:03:17.254454,-0.88,0
2025-01-13 10:03:17.354176,-0.83,0
2025-01-13 10:03:17.453934,-0.83,0
2025-01-13 10:03:17.554706,-0.83,0
2025-01-13 10:03:17.654393,-0.83,0
2025-01-13 10:03:17.754125,-0.83,0
2025-01-13 10:03:26.185452,-0.83,0
2025-01-13 10:03:26.210004,-0.83,0
2025-01-13 10:03:26.230926,-0.83,0
2025-01-13 10:03:26.250109,-0.83,0
2025-01-13 10:03:26.269146,-0.78,0
2025-01-13 10:03:26.290929,-0.83,0
2025-01-13 10:03:26.309372,-0.78,0
2025-01-13 10:03:26.327775,-0.83,0
2025-01-13 10:03:26.346369,-0.88,0
2025-01-13 10:03:26.366366,-0.78,0
2025-01-13 10:03:26.384994,-0.83,0
2025-01-13 10:03:26.406370,-0.83,0
2025-01-13 10:03:26.424788,-0.83,0
2025-01-13 10:03:26.443306,-0.83,0
2025-01-13 10:03:26.462264,-0.83,0
2025-01-13 10:03:26.480845,-0.83,0
2025-01-13 10:03:26.499431,-0.83,0
2025-01-13 10:03:26.521410,-0.83,0
2025-01-13 10:03:26.540048,-0.83,0
2025-01-13 10:03:26.558477,-0.83,0
2025-01-13 10:03:26.577613,-0.83,0
2025-01-13 10:03:26.596600,-0.83,0
2025-01-13 10:03:26.616058,-0.83,0
2025-01-13 10:03:26.638373,-0.83,0
2025-01-13 10:03:26.657109,-0.83,0
2025-01-13 10:03:26.675902,-0.83,0
2025-01-13 10:03:26.694525,-0.88,0
2025-01-13 10:03:26.713310,-0.83,0
2025-01-13 10:03:26.732488,-0.83,0
2025-01-13 10:03:26.754684,-0.83,0
2025-01-13 10:03:26.773449,-0.83,0
2025-01-13 10:03:26.792178,-0.88,0
2025-01-13 10:03:26.811413,-0.83,0
2025-01-13 10:03:26.830738,-0.83,0
2025-01-13 10:03:26.849833,-0.83,0
2025-01-13 10:03:26.872030,-0.83,0
2025-01-13 10:03:26.892186,-0.83,0
2025-01-13 10:03:26.911617,-0.83,0
2025-01-13 10:03:26.931064,-0.83,0
2025-01-13 10:03:26.949833,-0.83,0
2025-01-13 10:03:26.968773,-0.83,0
2025-01-13 10:03:26.990676,-0.88,0
2025-01-13 10:03:27.009773,-0.83,0
2025-01-13 10:03:27.028694,-0.83,0
2025-01-13 10:03:27.047463,-0.83,0
2025-01-13 10:03:27.066865,-0.83,0
2025-01-13 10:03:27.085369,-0.83,0
2025-01-13 10:03:27.107707,-0.83,0
2025-01-13 10:03:27.126560,-0.83,0
2025-01-13 10:03:27.145043,-0.83,0
2025-01-13 10:03:27.163548,-0.88,0
2025-01-13 10:03:27.182135,-0.83,0
2025-01-13 10:03:27.200531,-0.88,0
2025-01-13 10:03:27.222139,-0.78,0
2025-01-13 10:03:27.240855,-0.83,0
2025-01-13 10:03:27.259207,-0.83,0
